Date,value
2015-03-16,61.650001525878906
2015-03-17,61.349998474121094
2015-03-18,61.349998474121094
2015-03-19,61.099998474121094
2015-03-20,61.0
2015-03-23,60.95000076293945
2015-03-24,61.0
2015-03-25,61.0
2015-03-26,61.0
2015-03-27,61.04999923706055
2015-03-30,61.06999969482422
2015-03-31,61.06999969482422
2015-04-06,58.650001525878906
2015-04-07,57.54999923706055
2015-04-08,57.599998474121094
2015-04-09,58.400001525878906
2015-04-10,59.099998474121094
2015-04-13,59.349998474121094
2015-04-14,59.5
2015-04-15,59.599998474121094
2015-04-16,59.95000076293945
2015-04-17,59.95000076293945
2015-04-20,59.79999923706055
2015-04-21,59.75
2015-04-22,59.599998474121094
2015-04-23,59.599998474121094
2015-04-24,59.599998474121094
2015-04-27,59.58000183105469
2015-04-28,59.58000183105469
2015-05-05,60.150001525878906
2015-05-06,60.0
2015-05-07,59.75
2015-05-08,59.599998474121094
2015-05-11,59.650001525878906
2015-05-12,59.29999923706055
2015-05-13,59.29999923706055
2015-05-14,59.150001525878906
2015-05-15,59.04999923706055
2015-05-18,59.099998474121094
2015-05-19,58.900001525878906
2015-05-20,58.79999923706055
2015-05-21,58.75
2015-05-22,58.79999923706055
2015-05-26,58.79999923706055
2015-05-27,58.849998474121094
2015-05-28,58.79999923706055
2015-05-29,58.849998474121094
2015-06-03,57.5
2015-06-04,56.900001525878906
2015-06-05,56.79999923706055
2015-06-08,56.849998474121094
2015-06-09,56.70000076293945
2015-06-10,56.75
2015-06-11,57.25
2015-06-12,57.75
2015-06-15,57.849998474121094
2015-06-16,57.849998474121094
2015-06-17,57.900001525878906
2015-06-18,58.0
2015-06-19,58.0
2015-06-22,58.20000076293945
2015-06-23,58.20000076293945
2015-06-24,58.099998474121094
2015-06-25,58.20000076293945
2015-06-26,58.20000076293945
2015-06-29,58.18000030517578
2015-06-30,58.18000030517578
2015-07-06,58.5
2015-07-07,58.04999923706055
2015-07-08,58.29999923706055
2015-07-09,58.54999923706055
2015-07-10,58.75
2015-07-13,58.54999923706055
2015-07-14,58.599998474121094
2015-07-15,58.45000076293945
2015-07-16,58.349998474121094
2015-07-17,58.400001525878906
2015-07-20,58.54999923706055
2015-07-21,58.599998474121094
2015-07-22,58.54999923706055
2015-07-23,58.5
2015-07-24,58.54999923706055
2015-07-27,58.5
2015-07-28,58.45000076293945
2015-07-29,58.45000076293945
2015-07-30,58.45000076293945
2015-07-31,58.45000076293945
2015-08-05,57.45000076293945
2015-08-06,57.900001525878906
2015-08-07,57.150001525878906
2015-08-10,57.400001525878906
2015-08-11,56.400001525878906
2015-08-12,56.45000076293945
2015-08-13,56.54999923706055
2015-08-14,56.29999923706055
2015-08-17,56.349998474121094
2015-08-18,56.04999923706055
2015-08-19,56.0
2015-08-20,55.900001525878906
2015-08-21,55.900001525878906
2015-08-24,55.75
2015-08-25,55.75
2015-08-26,55.75
2015-08-27,55.79999923706055
2015-08-28,55.849998474121094
2015-08-31,55.869998931884766
2015-09-03,55.25
2015-09-04,54.5
2015-09-08,53.95000076293945
2015-09-09,53.599998474121094
2015-09-10,53.849998474121094
2015-09-11,53.849998474121094
2015-09-14,53.599998474121094
2015-09-15,53.54999923706055
2015-09-16,54.20000076293945
2015-09-17,54.150001525878906
2015-09-18,54.099998474121094
2015-09-21,54.0
2015-09-22,53.900001525878906
2015-09-23,53.95000076293945
2015-09-24,53.900001525878906
2015-09-25,53.900001525878906
2015-09-28,53.88999938964844
2015-09-29,53.88999938964844
2015-10-05,51.95000076293945
2015-10-06,52.599998474121094
2015-10-07,52.25
2015-10-08,52.150001525878906
2015-10-09,52.400001525878906
2015-10-12,52.04999923706055
2015-10-13,51.900001525878906
2015-10-14,51.650001525878906
2015-10-15,51.75
2015-10-16,51.900001525878906
2015-10-19,51.900001525878906
2015-10-20,52.0
2015-10-21,51.95000076293945
2015-10-22,51.95000076293945
2015-10-23,52.150001525878906
2015-10-26,52.349998474121094
2015-10-27,52.349998474121094
2015-10-28,52.349998474121094
2015-10-29,52.650001525878906
2015-10-30,52.54999923706055
2015-11-04,53.099998474121094
2015-11-05,53.099998474121094
2015-11-06,53.29999923706055
2015-11-09,53.150001525878906
2015-11-10,53.25
2015-11-11,53.45000076293945
2015-11-12,53.45000076293945
2015-11-13,53.5
2015-11-16,53.849998474121094
2015-11-17,54.400001525878906
2015-11-18,54.599998474121094
2015-11-19,54.5
2015-11-20,54.349998474121094
2015-11-23,54.0
2015-11-24,53.900001525878906
2015-11-25,53.900001525878906
2015-11-27,53.79999923706055
2015-11-30,53.779998779296875
2015-12-03,48.900001525878906
2015-12-04,48.650001525878906
2015-12-07,47.75
2015-12-08,47.400001525878906
2015-12-09,47.45000076293945
2015-12-10,47.400001525878906
2015-12-11,47.400001525878906
2015-12-14,47.650001525878906
2015-12-15,47.79999923706055
2015-12-16,47.79999923706055
2015-12-17,47.75
2015-12-18,47.75
2015-12-21,47.70000076293945
2015-12-22,47.75
2015-12-23,47.79999923706055
2015-12-24,47.849998474121094
2015-12-28,48.099998474121094
2015-12-29,48.099998474121094
2015-12-30,48.099998474121094
2015-12-31,48.099998474121094
2016-01-05,47.75
2016-01-06,48.400001525878906
2016-01-07,48.5
2016-01-08,47.20000076293945
2016-01-11,46.70000076293945
2016-01-12,46.20000076293945
2016-01-13,45.849998474121094
2016-01-14,45.849998474121094
2016-01-15,45.400001525878906
2016-01-19,45.54999923706055
2016-01-20,45.5
2016-01-21,45.75
2016-01-22,45.849998474121094
2016-01-25,45.599998474121094
2016-01-26,45.70000076293945
2016-01-27,45.70000076293945
2016-01-28,45.79999923706055
2016-01-29,45.75
2016-02-03,45.20000076293945
2016-02-04,44.5
2016-02-05,44.20000076293945
2016-02-08,44.150001525878906
2016-02-09,43.70000076293945
2016-02-10,43.650001525878906
2016-02-11,43.599998474121094
2016-02-12,43.54999923706055
2016-02-16,43.400001525878906
2016-02-17,43.54999923706055
2016-02-18,43.45000076293945
2016-02-19,43.45000076293945
2016-02-22,43.5
2016-02-23,44.0
2016-02-24,43.79999923706055
2016-02-25,43.79999923706055
2016-02-26,43.900001525878906
2016-02-29,43.880001068115234
2016-03-02,44.75
2016-03-03,46.0
2016-03-04,46.349998474121094
2016-03-07,46.650001525878906
2016-03-08,46.29999923706055
2016-03-09,46.5
2016-03-10,46.5
2016-03-11,46.400001525878906
2016-03-14,45.900001525878906
2016-03-15,45.849998474121094
2016-03-16,45.95000076293945
2016-03-17,46.400001525878906
2016-03-18,46.599998474121094
2016-03-21,46.54999923706055
2016-03-22,46.5
2016-03-23,46.25
2016-03-24,46.20000076293945
2016-03-28,46.189998626708984
2016-03-29,46.189998626708984
2016-03-30,46.189998626708984
2016-04-04,44.650001525878906
2016-04-05,44.70000076293945
2016-04-06,44.45000076293945
2016-04-07,44.04999923706055
2016-04-08,44.75
2016-04-11,44.95000076293945
2016-04-12,44.849998474121094
2016-04-13,44.849998474121094
2016-04-14,45.599998474121094
2016-04-15,45.70000076293945
2016-04-18,46.04999923706055
2016-04-19,46.04999923706055
2016-04-20,45.70000076293945
2016-04-21,45.599998474121094
2016-04-22,45.650001525878906
2016-04-25,45.650001525878906
2016-04-26,45.650001525878906
2016-04-27,45.75
2016-04-28,45.79999923706055
2016-04-29,45.75
2016-05-04,45.849998474121094
2016-05-05,46.400001525878906
2016-05-06,47.349998474121094
2016-05-09,47.20000076293945
2016-05-10,47.400001525878906
2016-05-11,47.849998474121094
2016-05-12,47.900001525878906
2016-05-13,47.900001525878906
2016-05-16,48.20000076293945
2016-05-17,48.25
2016-05-18,47.95000076293945
2016-05-19,47.900001525878906
2016-05-20,47.900001525878906
2016-05-23,47.79999923706055
2016-05-24,47.95000076293945
2016-05-25,48.04999923706055
2016-05-26,48.20000076293945
2016-05-27,48.150001525878906
2016-05-31,48.150001525878906
2016-06-01,48.150001525878906
2016-06-02,51.04999923706055
2016-06-03,51.70000076293945
2016-06-06,52.79999923706055
2016-06-07,52.0
2016-06-08,51.0
2016-06-09,50.75
2016-06-10,50.54999923706055
2016-06-13,50.400001525878906
2016-06-14,50.400001525878906
2016-06-15,50.5
2016-06-16,50.70000076293945
2016-06-17,50.900001525878906
2016-06-20,51.29999923706055
2016-06-21,51.20000076293945
2016-06-22,51.29999923706055
2016-06-23,51.29999923706055
2016-06-24,51.54999923706055
2016-06-27,51.540000915527344
2016-06-28,51.540000915527344
2016-07-05,56.75
2016-07-06,56.54999923706055
2016-07-07,57.150001525878906
2016-07-08,56.5
2016-07-11,56.349998474121094
2016-07-12,57.79999923706055
2016-07-13,58.349998474121094
2016-07-14,58.099998474121094
2016-07-15,58.0
2016-07-18,58.0
2016-07-19,57.29999923706055
2016-07-20,57.150001525878906
2016-07-21,57.04999923706055
2016-07-22,56.79999923706055
2016-07-25,57.0
2016-07-26,57.20000076293945
2016-07-27,57.20000076293945
2016-07-28,57.150001525878906
2016-07-29,57.04999923706055
2016-08-01,57.029998779296875
2016-08-02,61.650001525878906
2016-08-03,61.20000076293945
2016-08-04,59.29999923706055
2016-08-05,57.75
2016-08-08,60.099998474121094
2016-08-09,60.900001525878906
2016-08-10,60.0
2016-08-11,60.75
2016-08-12,61.45000076293945
2016-08-15,61.349998474121094
2016-08-16,61.0
2016-08-17,61.150001525878906
2016-08-18,60.75
2016-08-19,60.099998474121094
2016-08-22,60.400001525878906
2016-08-23,60.349998474121094
2016-08-24,60.25
2016-08-25,60.25
2016-08-26,60.25
2016-08-29,60.22999954223633
2016-08-30,60.22999954223633
2016-08-31,60.22999954223633
2016-09-06,61.75
2016-09-07,60.5
2016-09-08,60.0
2016-09-09,60.099998474121094
2016-09-12,60.150001525878906
2016-09-13,60.25
2016-09-14,60.5
2016-09-15,60.900001525878906
2016-09-16,61.150001525878906
2016-09-19,61.5
2016-09-20,61.5
2016-09-21,61.95000076293945
2016-09-22,61.95000076293945
2016-09-23,62.400001525878906
2016-09-26,62.5
2016-09-27,62.400001525878906
2016-09-28,62.79999923706055
2016-09-29,62.900001525878906
2016-09-30,62.849998474121094
2016-10-03,62.83000183105469
2016-10-04,62.83000183105469
2016-10-05,75.75
2016-10-06,77.25
2016-10-07,76.69999694824219
2016-10-11,74.0999984741211
2016-10-12,74.9000015258789
2016-10-13,74.69999694824219
2016-10-14,75.69999694824219
2016-10-17,77.25
2016-10-18,80.05000305175781
2016-10-19,78.25
2016-10-20,78.3499984741211
2016-10-21,79.44999694824219
2016-10-24,79.0999984741211
2016-10-25,79.19999694824219
2016-10-26,79.25
2016-10-27,79.30000305175781
2016-10-28,79.0999984741211
2016-10-31,79.12000274658203
2016-11-01,79.12000274658203
2016-11-02,84.94999694824219
2016-11-03,85.94999694824219
2016-11-04,87.05000305175781
2016-11-07,87.75
2016-11-08,87.0999984741211
2016-11-09,89.55000305175781
2016-11-10,89.19999694824219
2016-11-14,88.6500015258789
2016-11-15,88.25
2016-11-16,86.4000015258789
2016-11-17,86.69999694824219
2016-11-18,86.5
2016-11-21,86.80000305175781
2016-11-22,86.69999694824219
2016-11-23,86.3499984741211
2016-11-25,86.80000305175781
2016-11-28,86.77999877929688
2016-11-29,86.77999877929688
2016-11-30,85.9000015258789
2016-12-01,85.1500015258789
2016-12-02,84.30000305175781
2016-12-05,83.0999984741211
2016-12-06,79.3499984741211
2016-12-07,80.30000305175781
2016-12-08,82.6500015258789
2016-12-09,85.30000305175781
2016-12-12,86.1500015258789
2016-12-13,87.5
2016-12-14,88.69999694824219
2016-12-15,89.4000015258789
2016-12-16,89.30000305175781
2016-12-19,89.25
2016-12-20,89.30000305175781
2016-12-21,90.4000015258789
2016-12-22,90.4000015258789
2016-12-23,90.44999694824219
2016-12-27,90.44999694824219
2016-12-28,90.75
2016-12-29,90.55000305175781
2016-12-30,90.0999984741211
2017-01-03,90.08000183105469
2017-01-04,90.08000183105469
2017-01-05,85.6500015258789
2017-01-06,85.1500015258789
2017-01-09,84.25
2017-01-10,86.75
2017-01-11,88.55000305175781
2017-01-12,88.94999694824219
2017-01-13,88.44999694824219
2017-01-17,89.75
2017-01-18,88.94999694824219
2017-01-19,88.75
2017-01-20,89.30000305175781
2017-01-23,89.4000015258789
2017-01-24,89.19999694824219
2017-01-25,88.75
2017-01-26,88.55000305175781
2017-01-27,88.5
2017-01-30,88.4800033569336
2017-01-31,88.4800033569336
2017-02-01,85.30000305175781
2017-02-02,85.19999694824219
2017-02-03,84.44999694824219
2017-02-06,84.25
2017-02-07,84.05000305175781
2017-02-08,83.25
2017-02-09,82.69999694824219
2017-02-10,81.1500015258789
2017-02-13,80.30000305175781
2017-02-14,80.4000015258789
2017-02-15,81.5
2017-02-16,81.5999984741211
2017-02-17,81.8499984741211
2017-02-21,82.3499984741211
2017-02-22,82.19999694824219
2017-02-23,82.3499984741211
2017-02-24,82.25
2017-02-27,82.26000213623047
2017-02-28,82.26000213623047
2017-03-01,78.9000015258789
2017-03-02,77.69999694824219
2017-03-03,76.75
2017-03-06,76.80000305175781
2017-03-07,75.9000015258789
2017-03-08,76.1500015258789
2017-03-09,74.9000015258789
2017-03-10,75.4000015258789
2017-03-13,75.75
2017-03-14,74.80000305175781
2017-03-15,75.0999984741211
2017-03-16,74.75
2017-03-17,74.80000305175781
2017-03-20,74.0999984741211
2017-03-21,73.9000015258789
2017-03-22,73.69999694824219
2017-03-23,74.05000305175781
2017-03-24,74.05000305175781
2017-03-27,73.25
2017-03-28,73.5
2017-03-29,73.5
2017-03-30,73.5
2017-03-31,73.3499984741211
2017-04-03,76.75
2017-04-04,76.69999694824219
2017-04-05,77.05000305175781
2017-04-06,77.75
2017-04-07,76.75
2017-04-10,75.5
2017-04-11,75.3499984741211
2017-04-12,74.9000015258789
2017-04-13,75.55000305175781
2017-04-17,75.55000305175781
2017-04-18,75.55000305175781
2017-04-19,75.30000305175781
2017-04-20,75.5999984741211
2017-04-21,75.5
2017-04-24,75.25
2017-04-25,75.19999694824219
2017-04-26,75.3499984741211
2017-04-27,75.44999694824219
2017-04-28,75.44999694824219
2017-05-01,74.55000305175781
2017-05-02,74.30000305175781
2017-05-03,74.05000305175781
2017-05-04,73.5
2017-05-05,73.44999694824219
2017-05-08,72.6500015258789
2017-05-09,72.75
2017-05-10,73.05000305175781
2017-05-11,72.75
2017-05-12,72.75
2017-05-15,73.0
2017-05-16,73.4000015258789
2017-05-17,74.0
2017-05-18,74.0999984741211
2017-05-19,74.25
2017-05-22,74.44999694824219
2017-05-23,74.4000015258789
2017-05-24,74.3499984741211
2017-05-25,74.30000305175781
2017-05-26,74.55000305175781
2017-05-30,77.80000305175781
2017-05-31,76.80000305175781
2017-06-01,77.25
2017-06-02,77.30000305175781
2017-06-05,78.25
2017-06-06,77.80000305175781
2017-06-07,77.9000015258789
2017-06-08,78.6500015258789
2017-06-09,78.5999984741211
2017-06-12,78.5
2017-06-13,78.44999694824219
2017-06-14,78.0
2017-06-15,78.4000015258789
2017-06-16,78.5999984741211
2017-06-19,79.0999984741211
2017-06-20,79.0
2017-06-21,79.05000305175781
2017-06-22,78.8499984741211
2017-06-23,78.9000015258789
2017-06-26,79.0
2017-06-27,79.0
2017-06-28,79.0
2017-06-29,79.0
2017-06-30,79.1500015258789
2017-07-03,80.6500015258789
2017-07-05,84.05000305175781
2017-07-06,85.6500015258789
2017-07-07,85.4000015258789
2017-07-10,84.55000305175781
2017-07-11,84.6500015258789
2017-07-12,84.30000305175781
2017-07-13,83.30000305175781
2017-07-14,83.30000305175781
2017-07-17,83.44999694824219
2017-07-18,83.55000305175781
2017-07-19,83.05000305175781
2017-07-20,83.4000015258789
2017-07-21,83.5999984741211
2017-07-24,83.3499984741211
2017-07-25,83.55000305175781
2017-07-26,83.5
2017-07-27,83.5
2017-07-28,83.44999694824219
2017-07-31,83.30000305175781
2017-08-01,82.05000305175781
2017-08-02,82.19999694824219
2017-08-03,82.9000015258789
2017-08-04,83.55000305175781
2017-08-07,84.0
2017-08-08,83.5
2017-08-09,84.05000305175781
2017-08-10,84.4000015258789
2017-08-11,85.0999984741211
2017-08-14,85.4000015258789
2017-08-15,84.5999984741211
2017-08-16,85.30000305175781
2017-08-17,85.94999694824219
2017-08-18,85.55000305175781
2017-08-21,85.19999694824219
2017-08-22,85.25
2017-08-23,85.25
2017-08-24,85.1500015258789
2017-08-25,85.30000305175781
2017-08-28,88.5
2017-08-29,89.55000305175781
2017-08-30,89.19999694824219
2017-08-31,87.80000305175781
2017-09-01,88.0999984741211
2017-09-05,89.19999694824219
2017-09-06,89.19999694824219
2017-09-07,89.1500015258789
2017-09-08,89.8499984741211
2017-09-11,90.05000305175781
2017-09-12,90.19999694824219
2017-09-13,91.19999694824219
2017-09-14,91.75
2017-09-15,91.69999694824219
2017-09-18,91.6500015258789
2017-09-19,92.3499984741211
2017-09-20,92.25
2017-09-21,91.75
2017-09-22,91.80000305175781
2017-09-25,91.9000015258789
2017-09-26,91.6500015258789
2017-09-27,91.44999694824219
2017-09-28,91.4000015258789
2017-09-29,91.3499984741211
2017-10-02,90.80000305175781
2017-10-03,91.9000015258789
2017-10-04,92.6500015258789
2017-10-05,92.30000305175781
2017-10-06,90.94999694824219
2017-10-09,90.55000305175781
2017-10-10,90.9000015258789
2017-10-11,90.5
2017-10-12,91.30000305175781
2017-10-13,91.25
2017-10-16,92.0
2017-10-17,92.19999694824219
2017-10-18,92.5
2017-10-19,91.9000015258789
2017-10-20,92.0
2017-10-23,91.8499984741211
2017-10-24,91.94999694824219
2017-10-25,91.94999694824219
2017-10-26,92.0999984741211
2017-10-27,92.0
2017-10-30,92.94999694824219
2017-10-31,94.80000305175781
2017-11-01,95.25
2017-11-02,95.05000305175781
2017-11-03,94.0
2017-11-06,94.94999694824219
2017-11-07,94.9000015258789
2017-11-08,94.6500015258789
2017-11-09,94.69999694824219
2017-11-10,94.80000305175781
2017-11-13,94.8499984741211
2017-11-14,94.1500015258789
2017-11-15,93.8499984741211
2017-11-16,93.94999694824219
2017-11-17,93.6500015258789
2017-11-20,93.94999694824219
2017-11-21,93.80000305175781
2017-11-22,93.8499984741211
2017-11-24,93.94999694824219
2017-11-27,91.94999694824219
2017-11-28,92.05000305175781
2017-11-29,93.0
2017-11-30,92.75
2017-12-01,92.69999694824219
2017-12-04,93.5999984741211
2017-12-05,93.5
2017-12-06,93.6500015258789
2017-12-07,93.69999694824219
2017-12-08,94.3499984741211
2017-12-11,94.75
2017-12-12,95.30000305175781
2017-12-13,95.0
2017-12-14,95.1500015258789
2017-12-15,95.0999984741211
2017-12-18,95.0999984741211
2017-12-19,94.8499984741211
2017-12-20,94.8499984741211
2017-12-21,94.80000305175781
2017-12-22,94.80000305175781
2017-12-26,94.80000305175781
2017-12-27,94.75
2017-12-28,94.80000305175781
2017-12-29,94.5
2018-01-02,96.9000015258789
2018-01-03,96.5999984741211
2018-01-04,96.0999984741211
2018-01-05,96.4000015258789
2018-01-08,96.4000015258789
2018-01-09,96.0999984741211
2018-01-10,95.6500015258789
2018-01-11,95.4000015258789
2018-01-12,95.6500015258789
2018-01-16,95.3499984741211
2018-01-17,95.1500015258789
2018-01-18,95.0
2018-01-19,95.25
2018-01-22,95.3499984741211
2018-01-23,95.25
2018-01-24,95.19999694824219
2018-01-25,95.25
2018-01-26,95.25
2018-01-29,91.25
2018-01-30,90.9000015258789
2018-01-31,89.5999984741211
2018-02-01,87.8499984741211
2018-02-02,88.44999694824219
2018-02-05,87.0999984741211
2018-02-06,85.6500015258789
2018-02-07,85.8499984741211
2018-02-08,83.8499984741211
2018-02-09,82.4000015258789
2018-02-12,82.5999984741211
2018-02-13,84.5
2018-02-14,85.0
2018-02-15,84.80000305175781
2018-02-16,84.69999694824219
2018-02-20,85.5999984741211
2018-02-21,85.6500015258789
2018-02-22,86.05000305175781
2018-02-23,85.75
2018-02-26,83.5
2018-02-27,82.0
2018-02-28,81.55000305175781
2018-03-01,79.3499984741211
2018-03-02,78.94999694824219
2018-03-05,80.0
2018-03-06,81.0999984741211
2018-03-07,81.30000305175781
2018-03-08,81.0999984741211
2018-03-09,81.30000305175781
2018-03-12,80.8499984741211
2018-03-13,81.25
2018-03-14,81.0
2018-03-15,80.94999694824219
2018-03-16,79.9000015258789
2018-03-19,79.5
2018-03-20,80.4000015258789
2018-03-21,80.05000305175781
2018-03-22,79.94999694824219
2018-03-23,79.8499984741211
2018-03-26,79.6500015258789
2018-03-27,79.69999694824219
2018-03-28,79.55000305175781
2018-03-29,79.44999694824219
2018-04-02,79.19999694824219
2018-04-03,80.0999984741211
2018-04-04,79.9000015258789
2018-04-05,80.6500015258789
2018-04-06,81.0999984741211
2018-04-09,82.0999984741211
2018-04-10,82.0
2018-04-11,82.0999984741211
2018-04-12,81.9000015258789
2018-04-13,81.9000015258789
2018-04-16,81.9000015258789
2018-04-17,81.25
2018-04-18,81.1500015258789
2018-04-19,81.80000305175781
2018-04-20,81.80000305175781
2018-04-23,81.75
2018-04-24,81.5999984741211
2018-04-25,81.6500015258789
2018-04-26,81.69999694824219
2018-04-27,81.80000305175781
2018-04-30,85.25
2018-05-01,85.55000305175781
2018-05-02,84.9000015258789
2018-05-03,85.0999984741211
2018-05-04,85.25
2018-05-07,85.25
2018-05-08,86.0999984741211
2018-05-09,87.0999984741211
2018-05-10,87.75
2018-05-11,88.4000015258789
2018-05-14,89.55000305175781
2018-05-15,89.44999694824219
2018-05-16,89.5999984741211
2018-05-17,89.94999694824219
2018-05-18,89.5999984741211
2018-05-21,89.5999984741211
2018-05-22,89.5999984741211
2018-05-23,89.55000305175781
2018-05-24,89.5999984741211
2018-05-25,89.44999694824219
2018-05-29,94.0999984741211
2018-05-30,95.69999694824219
2018-05-31,95.0
2018-06-01,95.3499984741211
2018-06-04,95.80000305175781
2018-06-05,94.9000015258789
2018-06-06,94.80000305175781
2018-06-07,95.4000015258789
2018-06-08,95.5
2018-06-11,96.1500015258789
2018-06-12,96.80000305175781
2018-06-13,96.75
2018-06-14,96.75
2018-06-15,96.6500015258789
2018-06-18,96.80000305175781
2018-06-19,97.0
2018-06-20,96.44999694824219
2018-06-21,96.0
2018-06-22,96.0
2018-06-25,96.0
2018-06-26,96.0
2018-06-27,96.0
2018-06-28,96.05000305175781
2018-06-29,96.44999694824219
2018-07-02,98.8499984741211
2018-07-03,99.44999694824219
2018-07-05,100.4000015258789
2018-07-06,100.0999984741211
2018-07-09,101.94999694824219
2018-07-10,102.25
2018-07-11,102.4000015258789
2018-07-12,101.5999984741211
2018-07-13,101.19999694824219
2018-07-16,100.69999694824219
2018-07-17,101.05000305175781
2018-07-18,101.6500015258789
2018-07-19,101.0
2018-07-20,100.44999694824219
2018-07-23,101.25
2018-07-24,101.19999694824219
2018-07-25,100.9000015258789
2018-07-26,101.0
2018-07-27,100.80000305175781
2018-07-30,94.8499984741211
2018-07-31,95.0999984741211
2018-08-01,95.0999984741211
2018-08-02,94.69999694824219
2018-08-03,94.44999694824219
2018-08-06,96.1500015258789
2018-08-07,96.75
2018-08-08,96.44999694824219
2018-08-09,96.3499984741211
2018-08-10,97.0
2018-08-13,97.69999694824219
2018-08-14,98.1500015258789
2018-08-15,97.5999984741211
2018-08-16,97.80000305175781
2018-08-17,98.19999694824219
2018-08-20,98.30000305175781
2018-08-21,97.6500015258789
2018-08-22,96.8499984741211
2018-08-23,96.94999694824219
2018-08-24,97.0
2018-08-27,97.0
2018-08-28,97.6500015258789
2018-08-29,97.69999694824219
2018-08-30,97.69999694824219
2018-08-31,97.6500015258789
2018-09-04,100.8499984741211
2018-09-05,101.55000305175781
2018-09-06,101.0
2018-09-07,99.80000305175781
2018-09-10,100.19999694824219
2018-09-11,100.94999694824219
2018-09-12,100.5
2018-09-13,100.4000015258789
2018-09-14,99.55000305175781
2018-09-17,99.3499984741211
2018-09-18,98.6500015258789
2018-09-19,100.30000305175781
2018-09-20,99.5999984741211
2018-09-21,100.19999694824219
2018-09-24,100.3499984741211
2018-09-25,100.3499984741211
2018-09-26,100.3499984741211
2018-09-27,100.19999694824219
2018-09-28,100.44999694824219
2018-10-01,101.9000015258789
2018-10-02,101.19999694824219
2018-10-03,100.0999984741211
2018-10-04,100.80000305175781
2018-10-05,101.25
2018-10-08,101.19999694824219
2018-10-09,100.80000305175781
2018-10-10,99.9000015258789
2018-10-11,99.19999694824219
2018-10-12,99.1500015258789
2018-10-15,99.0
2018-10-16,99.05000305175781
2018-10-17,99.30000305175781
2018-10-18,99.80000305175781
2018-10-19,100.4000015258789
2018-10-22,100.4000015258789
2018-10-23,100.44999694824219
2018-10-24,100.4000015258789
2018-10-25,100.4000015258789
2018-10-26,100.30000305175781
2018-10-29,99.1500015258789
2018-10-30,98.69999694824219
2018-10-31,97.44999694824219
2018-11-01,95.3499984741211
2018-11-02,96.0999984741211
2018-11-05,94.9000015258789
2018-11-06,93.25
2018-11-07,94.0
2018-11-08,92.30000305175781
2018-11-09,91.75
2018-11-12,92.80000305175781
2018-11-13,91.44999694824219
2018-11-14,90.30000305175781
2018-11-15,90.0999984741211
2018-11-16,89.5999984741211
2018-11-19,88.80000305175781
2018-11-20,88.1500015258789
2018-11-21,88.05000305175781
2018-11-23,88.25
2018-11-26,88.3499984741211
2018-11-27,88.4000015258789
2018-11-28,88.4000015258789
2018-11-29,88.44999694824219
2018-11-30,88.5
2018-12-03,85.6500015258789
2018-12-04,85.8499984741211
2018-12-06,86.5
2018-12-07,86.55000305175781
2018-12-10,86.55000305175781
2018-12-11,86.94999694824219
2018-12-12,87.69999694824219
2018-12-13,87.9000015258789
2018-12-14,88.5
2018-12-17,88.8499984741211
2018-12-18,88.44999694824219
2018-12-19,88.4000015258789
2018-12-20,88.25
2018-12-21,88.05000305175781
2018-12-24,88.05000305175781
2018-12-26,88.05000305175781
2018-12-27,87.6500015258789
2018-12-28,87.44999694824219
2018-12-31,86.6500015258789
2019-01-02,85.44999694824219
2019-01-03,83.69999694824219
2019-01-04,83.3499984741211
2019-01-07,81.5999984741211
2019-01-08,82.1500015258789
2019-01-09,82.1500015258789
2019-01-10,82.30000305175781
2019-01-11,82.55000305175781
2019-01-14,82.0
2019-01-15,82.5
2019-01-16,83.0
2019-01-17,83.4000015258789
2019-01-18,83.19999694824219
2019-01-22,82.0
2019-01-23,82.0
2019-01-24,81.8499984741211
2019-01-25,81.80000305175781
2019-01-28,79.0
2019-01-29,79.75
2019-01-30,79.94999694824219
2019-01-31,79.1500015258789
2019-02-01,77.5
2019-02-04,76.5999984741211
2019-02-05,75.6500015258789
2019-02-06,76.0999984741211
2019-02-07,75.19999694824219
2019-02-08,74.1500015258789
2019-02-11,73.5999984741211
2019-02-12,73.30000305175781
2019-02-13,74.0
2019-02-14,73.8499984741211
2019-02-15,74.1500015258789
2019-02-19,74.1500015258789
2019-02-20,74.3499984741211
2019-02-21,74.25
2019-02-22,74.44999694824219
2019-02-25,73.4000015258789
2019-02-26,74.05000305175781
2019-02-27,75.25
2019-02-28,75.0
2019-03-01,74.69999694824219
2019-03-04,75.25
2019-03-05,74.5
2019-03-06,73.5999984741211
2019-03-07,73.25
2019-03-08,72.3499984741211
2019-03-11,72.4000015258789
2019-03-12,72.6500015258789
2019-03-13,71.80000305175781
2019-03-14,72.0
2019-03-15,71.44999694824219
2019-03-18,71.44999694824219
2019-03-19,71.25
2019-03-20,71.19999694824219
2019-03-21,70.9000015258789
2019-03-22,70.75
2019-03-25,70.69999694824219
2019-03-26,70.4000015258789
2019-03-27,70.1500015258789
2019-03-28,70.25
2019-03-29,69.55000305175781
2019-04-01,58.75
2019-04-02,56.349998474121094
2019-04-03,54.70000076293945
2019-04-04,56.150001525878906
2019-04-05,57.0
2019-04-08,58.70000076293945
2019-04-09,59.04999923706055
2019-04-10,59.650001525878906
2019-04-11,59.75
2019-04-12,59.75
2019-04-15,59.400001525878906
2019-04-16,59.400001525878906
